best_fitness,runtime_ms,vector
386.47,2.5123,-240.386 88.9384 -200.606 164.656 -96.6056 -150.552 -37.1595 -426.151 -281.36 -177.142 -470.152 174.159 -75.621 -388.499 58.6074 -320.141 -70.1467 77.8652 319.871 104.547 -145.296 -295.383 -200.657 -78.9589 158.748 96.8888 -320.107 -346.009 55.8871 -174.244
-24.4298,1.2065,20.7312 9.28105 15.073 -12.9917 -18.7735 0.286839 13.1935 -18.1919 -6.00788 -0.138906 -19.0751 21.0464 1.44371 4.82211 -1.14133 20.1415 -27.7106 14.4666 11.6287 13.0435 -23.8312 0.792185 -13.5495 -14.7407 -5.48478 -6.18415 -5.43084 -24.1576 -17.8541 8.00947
-25.6954,0,0.600807 12.1541 -17.3713 -17.8205 -19.2685 -7.39651 -8.89874 -9.95227 -6.34421 5.25297 2.00895 -9.80988 -0.069252 -11.4484 -4.28219 2.14192 2.72485 -29.4623 -4.46314 11.7714 8.03487 5.96894 4.11927 -18.8636 21.2057 -28.2913 2.82267 -4.62439 10.5436 0.0891647
-24.2967,1.7996,25.0113 3.55718 -4.21677 12.3757 -10.763 9.14465 26.9315 12.9116 -21.2697 29.6371 -3.1557 -9.42762 13.9937 9.07931 3.27352 -9.83834 -10.7149 -8.97598 17.3084 -26.1262 -19.4373 8.33428 0.885466 -3.31741 -25.8458 9.46903 4.36664 26.4013 8.28859 10.174
-24.1371,0,0.40255 2.9271 -26.2751 11.8893 -3.00381 8.21583 13.255 3.37678 18.5598 -10.709 0.91988 25.0065 -27.6151 -17.8196 23.8007 12.2574 1.64012 7.00135 8.59939 -5.75976 10.9294 -5.16007 25.7785 -17.8194 20.8941 -12.25 -26.8929 1.17739 -3.16314 -23.0028
-23.7213,0,-4.32532 28.9896 -16.8154 7.49249 2.98063 19.8582 -0.797792 24.5109 28.7431 -21.4512 -0.338778 -9.13316 6.80615 -11.6811 -28.9028 5.26928 -12.8227 -10.3874 -12.73 -15.2551 -9.87026 16.0771 -22.028 -8.72113 -10.5415 18.0653 -10.5491 9.05583 2.38266 -2.95588
-24.0918,0,23.8853 13.2646 15.1981 -19.4458 19.9046 -3.96996 23.2833 -10.4412 -9.21925 3.02827 -1.27119 -28.0411 -1.13822 13.9829 17.0351 27.4592 19.2066 9.73328 -10.9911 -1.247 -11.0179 3.46802 18.5826 -23.9056 3.52799 3.29528 -15.2074 27.4882 2.72398 -1.97997
-23.2211,0,-5.54543 -21.9914 -5.95181 -15.9927 16.9156 -27.9406 11.8895 8.21704 4.23046 -16.4907 -17.477 26.7735 -0.0993519 4.26408 9.90241 29.1445 -16.4623 11.5869 -26.0664 9.40509 4.97189 4.5992 -10.1091 11.4982 24.4867 17.7909 -20.9098 4.05774 5.99718 -13.1721
-23.2067,2.0143,11.6877 -9.73567 -12.2906 9.543 -19.873 15.9844 -17.3271 27.2277 -0.406519 -1.45879 -6.863 -22.8593 -1.78823 17.1959 -14.6006 2.47654 0.561022 -23.948 -16.3687 -15.4585 -8.40631 -18.7584 8.62788 -28.6923 1.25563 26.764 -2.34248 -28.4756 11.2054 -6.09269
-22.4368,0,11.8992 0.811802 -3.99874 -25.3233 3.61626 6.07378 1.70904 -23.3523 15.419 -4.12101 -20.138 -10.8832 7.59143 -14.4872 14.9414 11.7906 11.4445 5.28146 4.88515 -3.3737 26.8327 19.0829 13.6646 1.64177 -8.30016 -11.4663 10.6954 4.78365 -21.2064 0.20878
-23.1778,0,28.4587 -11.166 11.0587 -4.97141 -10.4291 -9.7053 3.49023 -20.3278 -28.4267 -18.3606 16.2326 -23.2887 -14.7169 -3.2892 20.2169 10.8571 24.2204 25.9956 14.0143 -7.93629 -29.3807 -13.6479 28.9979 -21.1419 -28.6743 -18.2384 0.838469 -11.3051 5.84809 -24.2182
-24.0215,0,-7.87384 -5.68328 4.15393 -19.8233 -26.8457 3.05346 -9.60564 5.94028 -21.4326 2.51638 -4.31529 -13.1089 -20.1104 20.0126 6.75624 22.202 -7.52955 -4.614 0.0305157 4.25177 23.0453 15.4027 -0.457541 -0.471844 -1.61842 -27.4673 -28.1209 13.3773 20.2929 -4.41602
-24.2835,0,27.1722 -23.1211 -15.1263 23.9229 -28.4393 27.8421 -3.34664 -1.96089 1.31432 7.0687 1.48653 -7.44024 -1.45162 -7.49518 -6.59224 -23.5637 -17.684 21.57 9.93798 0.606533 -29.1681 16.8979 13.4536 12.8091 14.1418 8.7849 11.1739 -3.64517 -14.1061 9.01964
-24.3,0,-26.6922 5.15722 1.10337 10.2164 -2.67872 2.14587 15.093 -22.0599 7.1672 -7.6613 -21.3786 -6.87387 7.22851 21.4843 -17.3467 5.50854 2.60506 18.1643 -3.82484 -8.00037 3.12283 17.4846 -2.8008 27.8592 9.38118 -2.77826 -1.42824 27.2819 3.62201 3.50601
-23.1011,0,-13.2963 9.44365 22.1766 -2.89129 20.0725 -1.1298 -29.022 13.4127 12.4845 -2.4815 -25.3319 -2.08287 18.4804 18.8261 -21.9201 -25.0578 7.83301 2.02586 -2.82147 -4.53848 -19.1464 29.0204 -10.1215 4.80596 -18.1613 0.474773 1.21391 8.39109 14.9574 27.7854
-24.2056,0,-26.0186 26.5927 24.3498 -27.7467 -13.0875 17.5201 -7.0039 -27.4078 -29.7479 -24.335 18.6189 2.10978 -16.357 16.6703 -10.1843 -21.029 17.8979 -5.80025 17.6298 1.5474 -0.609409 20.7023 -5.15024 20.5504 7.64978 -5.28024 -21.2583 13.7169 14.3674 8.70333
-23.4338,0,-13.0405 7.49593 15.219 25.9483 -13.9793 -1.31878 6.16628 -28.0979 9.81927 -1.91375 28.829 -12.6439 1.32034 25.9016 3.80307 21.675 8.74819 4.43964 6.48254 27.3769 28.9507 -4.42759 -6.7268 4.59914 -9.81215 13.1391 29.3833 -10.3421 -15.1749 23.1903
-25.2036,0,-15.7285 -1.69155 7.10485 -4.574 9.44546 14.6174 19.9458 17.6506 3.2397 16.985 -11.4299 -6.39455 -10.6975 0.517773 13.8714 9.00985 -13.1116 27.2086 -1.12636 20.2938 15.0081 20.2301 -6.93285 -0.48658 3.76289 -5.95443 -2.6982 -16.2437 25.8788 -17.3349
-22.4679,0,-29.7112 2.71832 21.6048 7.82684 -22.8649 2.91394 -8.95658 8.15985 -9.62059 5.25006 19.8356 -14.1619 6.69434 -9.03996 6.72437 -11.8824 10.2795 -19.1009 -19.3159 3.99342 16.4038 15.1291 2.55159 10.554 -14.9379 8.44843 1.06466 1.79101 7.13981 -1.59665
-23.104,0,-25.4968 -18.1685 12.5495 -14.7631 -15.4558 7.1966 12.4965 -17.6419 22.7323 21.0136 -10.7854 2.20994 21.0089 5.93468 -17.825 2.21378 -12.8998 6.77193 11.5176 16.8021 -1.58134 -12.9899 -14.2161 15.6178 -8.42594 -2.75587 18.8454 -10.1624 20.4384 -12.3055
-24.2712,0,-16.2094 -4.43137 -27.9738 19.0832 -28.1094 -8.25501 -5.14405 -3.23137 2.76979 12.6723 16.0874 -17.5218 -11.5929 -7.47378 4.33334 -8.09984 -19.8024 20.4539 -9.49503 18.5081 -29.3535 -13.95 18.8067 -12.0494 -2.2012 -26.2399 11.9652 -16.0377 -26.0484 -19.5649
-24.5089,3.1951,2.36869 22.2346 -18.9202 3.46775 -0.695122 -7.44842 -9.98239 29.3694 23.0401 22.4257 -5.62733 -16.7593 16.0348 4.90249 9.31136 -7.14708 10.7365 21.109 -2.32476 19.2019 -13.9188 -15.1385 4.30772 -2.55603 12.8417 -0.972569 -11.2452 -4.8499 -3.61962 -8.62498
-23.73,0,14.6847 -20.7601 -6.19839 -14.338 -26.1266 24.0845 -7.78522 12.7145 11.0039 13.971 7.37649 15.0241 19.485 25.5591 21.5897 12.3997 -5.81725 0.473978 5.68574 -4.63731 10.9528 17.2018 0.709166 -28.5067 18.2436 18.6662 21.1844 -1.81591 -4.56373 -11.2147
-23.8156,0,-18.3791 -17.3001 -28.0645 -2.46284 13.6244 -4.46536 0.590876 23.8098 7.81715 16.637 -10.236 -5.64118 -1.61668 -1.31598 -17.4372 -18.6829 1.61463 -25.2849 -20.2293 -20.5108 2.00784 3.71384 -13.09 -28.4512 3.55754 -4.53405 2.32843 -0.159399 -14.3143 -7.23726
-23.557,0,25.0875 -22.8472 -9.96786 -27.3191 13.158 -25.4935 18.0907 26.9568 26.6855 27.6536 -9.93082 3.5118 2.83874 5.5816 13.9035 -0.0269928 2.95724 -19.7409 -9.36834 -0.418585 5.97231 -23.054 9.12382 -26.2987 1.97561 18.9627 0.76565 19.9483 13.9668 -12.5181
-25.6453,0,-7.86787 7.45687 -2.54293 -1.92068 -21.1643 11.8086 -4.75373 -19.7205 1.31427 -28.5384 9.40688 1.1073 -2.65238 -17.6672 3.65759 -5.64151 -16.9562 9.23184 8.04295 25.8413 -23.2867 -6.18944 27.2576 -27.1713 12.9323 1.34358 -29.5761 -2.2097 -3.95392 -10.3119
-23.5524,0,-24.5984 -16.4079 -10.205 -20.065 -6.8227 -12.811 10.1784 -25.3147 -14.4514 8.64993 12.8818 -14.0209 9.01851 4.5363 3.01805 -2.93688 8.08039 -27.605 -25.1573 -7.26807 -17.5479 -11.1562 -9.41343 -29.9458 -15.7487 7.76062 5.20679 3.94888 -12.8349 7.02896
-23.8777,0,-2.75959 -0.293488 12.7146 -7.06224 -11.464 -21.9399 -21.2046 -7.47716 -5.24514 -20.213 -0.890263 -19.36 -28.8836 3.77029 16.08 24.8001 27.5355 -17.6175 -0.333479 14.4711 -2.83187 3.31782 20.7433 -13.0497 13.5724 -1.8278 6.78226 -5.27075 12.1705 -24.0809
-24.145,0,17.8133 -25.8396 -22.9185 -12.4632 -29.6272 -28.7124 -9.14228 -2.35063 -5.56634 23.8356 5.33015 0.888062 -18.526 20.4847 -28.4317 4.19387 0.386267 3.36605 -17.9894 5.21206 20.9509 17.1848 20.6505 -23.2964 -21.7952 -19.2363 7.02666 18.9281 12.9727 10.1454
-24.5537,0,26.856 16.5168 2.77173 -10.0952 13.5525 -13.8869 4.47723 4.03426 -21.8555 -9.35628 20.3299 -2.1681 27.7601 11.5541 -27.3584 -13.7523 0.115324 -2.20769 22.9315 -11.0419 -23.3793 28.8279 -18.2737 -3.41466 -8.52801 4.5407 4.0144 8.20705 6.9161 -3.09583
-23.4132,0,23.117 -8.62747 -18.5246 29.9407 -9.44068 29.1507 -9.50904 28.127 -21.7044 14.8066 -3.96327 11.9365 -24.1108 -15.1163 6.01838 12.9615 19.2481 -0.0594406 -5.52699 10.7068 -3.68578 -6.754 14.1538 18.2222 -9.86404 12.8682 -10.7403 -0.25499 29.6253 -12.3025
261.414,0,2.04704 -11.2654 -29.0553 -6.26838 -7.17447 8.20434 15.36 -4.58532 15.9695 -6.68588 -27.7242 -4.47445 -27.1482 5.12976 -12.8383 -19.9758 -12.1207 -28.0815 5.59284 -3.05274 -17.1635 13.9716 24.3623 15.2173 -25.6344 -11.2376 -6.46598 21.7144 20.1069 13.0879
276.226,0,-18.2419 24.9936 -18.4995 -19.5618 4.8882 16.7264 -17.7643 -2.47357 -14.0989 0.610914 7.8951 13.9671 -15.5688 -5.67667 13.8811 -9.71579 -17.4196 -11.9983 -3.96656 -28.8046 -18.5399 -26.5359 19.6919 12.1528 18.9776 16.5421 -9.66856 5.32139 3.97888 4.86012
181.855,0,-7.68468 8.29011 5.15391 -12.9434 -19.3367 -27.0105 -18.0635 -0.358446 -11.4241 1.22887 10.3622 9.24244 6.54546 -11.9146 -8.17075 -13.9842 -19.6397 -1.81182 -3.28186 14.9891 -14.0409 -20.8234 24.7501 2.40211 -16.4746 22.8803 7.49739 20.4239 -5.66558 23.3615
253.47,0,-19.3263 12.7054 -21.6923 -18.0463 -14.0736 25.38 5.82772 -23.6475 19.9619 4.98716 -26.539 9.87416 -4.25562 2.83123 17.3258 -15.7127 -7.09428 -15.0908 24.6177 -9.77329 26.2095 7.36903 -3.35187 20.1622 -7.82809 -25.5664 11.1894 3.19608 0.744198 14.1552
236.173,0,27.2901 -0.936569 -23.7725 14.7921 -24.0521 22.545 23.1064 -21.3644 -12.0158 -29.7539 -7.10882 16.8165 -5.5007 20.0688 4.31648 -16.6435 14.7576 22.5142 0.924139 1.03154 8.12597 16.8538 -28.3721 -4.55895 1.76418 27.4111 17.6515 10.02 10.441 22.1234
222.54,0,14.2399 5.10003 -0.832125 -27.0553 27.4664 -4.16948 21.5359 -24.7215 4.12058 1.07314 -19.7246 -5.69848 5.83443 14.3834 -8.6276 -18.97 -5.33298 -10.0222 -27.3542 -9.85908 5.92435 -12.282 -8.4119 22.0646 -14.9578 -9.01565 -7.27921 5.06855 13.5589 -28.6345
288.235,1.7851,-17.0928 5.50885 -12.311 -24.5298 -21.657 -7.01936 -12.3334 -19.4631 -14.4648 2.94817 5.56943 -1.6478 11.4629 14.2922 15.585 -27.3441 -19.5166 -13.1537 -25.235 -23.9528 20.7221 -9.75628 -17.6155 29.8944 -9.91498 -12.2292 11.7467 -7.69009 -22.5583 -12.8291
227.067,0,25.0651 -15.7837 8.20075 -23.9533 -0.0760498 24.9112 -12.7453 -19.5806 0.977476 1.51467 -0.229965 4.46867 4.66324 14.1974 -18.5893 28.1383 -2.28722 2.71955 -3.87954 -1.08039 -18.2556 -15.0758 -8.26829 9.00714 -9.02046 -22.3542 -18.3925 12.9363 -8.73242 26.1904
259.253,0,7.47673 1.4684 -28.3376 -3.24991 -10.7626 -6.90582 22.4103 14.5996 -4.91148 -8.98344 9.53837 -9.07833 7.59838 15.0489 18.0831 29.0041 2.75719 26.7303 -5.9896 -0.992287 4.95505 -4.75689 -1.28388 12.9913 -20.9393 1.17232 22.1654 -1.88944 -15.8041 -6.4185
218.953,0,2.13005 15.3407 -29.8712 17.5506 -0.656013 -1.30519 -7.62519 -4.68609 -3.12593 4.52988 -15.2469 8.6306 -7.89112 -11.378 -1.71378 -13.226 13.189 -14.4408 6.00537 -13.0686 -6.06204 -10.9647 -16.1115 -22.2141 -5.67141 11.1237 25.6612 21.1172 10.8049 -2.525
233.593,0,9.79772 16.3907 -0.93815 16.592 -27.299 -5.97742 4.69566 -21.1791 -8.20478 1.5209 -26.8602 9.34906 -4.08327 1.75205 -0.503721 -23.8433 -13.0827 14.4286 -1.4879 -15.0653 9.8623 -4.24438 -14.4965 0.198315 -27.5403 -5.37938 23.341 -11.0774 0.0838966 -0.671127
250.689,0,25.5989 12.0907 8.22091 21.7126 2.16385 16.3753 21.9246 25.8866 10.5222 8.9262 -3.79495 -27.9617 -15.6134 -24.2916 24.4475 -23.7227 6.68176 -2.49566 -9.29543 5.77534 -11.0049 14.4239 -0.160761 -13.9373 -10.9854 -1.19437 9.22274 7.53027 28.534 -6.62475
270.047,1.6347,-15.9921 -18.5598 12.2417 -3.83854 -2.86452 13.1828 -6.80742 -5.35683 -1.85174 28.1586 -1.76855 7.69355 7.29454 16.2687 0.726561 -0.856377 9.70293 -18.0986 -3.35436 -16.3848 -27.4981 27.6044 10.9175 -28.0312 -2.84764 -5.37419 -18.4877 14.8682 -20.023 -16.6969
259.191,0,25.0202 -28.1895 1.91374 2.96828 7.93143 4.22824 -25.2546 -23.7509 -6.84876 3.50522 5.35002 -2.40289 12.1964 11.2983 -21.5446 -3.50401 -28.0104 24.431 -13.0096 16.0648 11.8934 29.9705 -13.9788 20.723 1.90026 11.8165 -28.4305 -5.76554 -12.8962 -0.898327
246.267,0,9.03308 -7.35081 -19.9609 -20.25 -26.5492 -3.51395 -13.8288 23.6335 2.74328 10.3476 -26.665 4.19025 9.11438 13.7875 -1.28533 10.5202 -7.6286 -10.1658 -11.1231 2.21962 -12.7051 -2.84948 0.448257 -11.321 -1.99252 -7.34123 -16.7266 19.0025 11.6959 -20.8543
225.728,0,6.97215 -15.0425 24.214 24.4311 -1.34966 5.7883 10.8496 -26.2677 11.71 18.7349 1.46175 13.8006 -22.055 0.835075 -0.925701 0.606472 -16.5454 -8.18311 -5.31285 -20.4225 -26.5676 -10.1259 -6.23357 27.5598 0.321575 27.5264 -27.5625 -5.83298 1.7009 -23.3235
264.263,0,20.3167 -20.8979 0.213518 7.90489 -17.2769 -5.71592 3.16381 13.6907 29.5724 2.58431 -15.176 -28.0387 -16.6694 16.1344 14.0667 -2.94633 -27.9523 0.115471 0.0674095 -18.6738 18.8489 -3.12568 -16.1155 -24.1662 -13.6087 22.6871 -17.0835 10.4197 -0.608534 20.5274
270.39,0,15.369 4.56355 -5.67185 3.36042 3.95519 -2.80516 -24.4098 9.67372 -20.8163 1.81682 -19.6644 -21.7332 -4.70467 -7.72263 17.5713 -16.0172 -4.5095 0.298372 0.00954056 23.3023 28.0294 -16.7175 8.61236 2.83165 5.58022 9.70757 -21.3956 0.0168648 17.7138 18.7343
248.017,0,-16.2773 0.268147 -8.32729 6.50686 -0.1576 -12.5504 -23.8052 14.1465 -11.4095 13.1609 -11.9096 -24.2436 -13.5895 20.8358 -10.6521 -4.69245 27.5896 13.8472 2.03759 -20.5502 14.4467 9.71047 6.91837 6.85891 -5.6858 -15.6215 -20.2654 -12.3334 -1.93522 -5.46657
245.068,0,1.07853 14.642 5.98729 27.3487 -5.2506 5.00549 -22.275 8.70119 -22.175 5.50986 13.7142 -29.3349 -3.85256 -13.4879 5.55157 -14.3768 7.44587 1.38581 -22.4544 5.74199 28.8364 26.0151 0.606897 -17.0512 -0.35663 16.8104 15.4003 -11.0312 2.25972 5.11802
239.765,0,10.5611 -10.4154 26.6701 9.00793 -9.28159 -2.58248 17.3808 7.66484 -12.8163 22.7514 -15.8837 17.0798 -28.3993 -27.2089 27.9987 13.7015 -7.82443 16.5081 23.4084 -6.23992 10.9395 1.25241 28.561 -15.9416 -0.947079 5.63985 -16.1521 5.29318 -7.84569 -14.4829
260.963,0,-0.646904 -13.81 -7.25548 10.6577 7.78386 9.48816 26.4539 9.36542 17.0606 28.1667 0.220263 2.61442 -28.259 16.0845 29.2201 22.8595 16.1267 11.5342 -6.23855 27.5797 -14.3397 -25.6085 -7.02014 9.38934 11.4524 -6.50138 -24.8921 -6.25092 4.91358 -26.5933
229.041,0,-10.9272 -13.4528 14.8361 -1.9357 -11.1042 7.15024 -27.4705 4.84224 4.33952 -15.3417 19.6849 22.6032 6.24887 -1.93239 6.53255 -3.89057 8.40737 2.4974 -9.43406 10.6455 16.0222 -26.0991 7.62555 -18.7604 -15.9424 21.5922 -25.3572 21.293 13.1076 -5.59389
253.256,0,17.53 26.8013 -1.99949 -16.9571 10.2758 9.1973 -0.463278 11.7591 16.2873 -8.5696 -11.3352 16.3359 -5.90339 -28.1475 9.74798 3.99157 21.9899 -5.31593 -15.3447 -28.9205 -4.62082 27.6854 -28.7041 25.6062 13.2872 -9.57907 -15.4701 -9.23589 10.9308 -8.04861
291.564,0,1.95695 14.0891 -23.376 15.4479 11.8205 -11.9936 -16.2839 26.4024 -19.173 -0.899006 21.9029 -17.7421 -25.3828 -19.548 13.9429 -23.2276 -7.0098 14.5899 -17.2467 18.1667 11.1645 -26.446 -28.4403 -29.0682 6.5982 2.85829 27.4953 5.77283 4.4375 -13.1085
275.81,0,1.66715 4.2451 28.8176 18.2843 -10.8291 15.7011 29.1486 13.9849 5.31893 -5.92097 -3.47558 28.576 8.17799 2.11284 17.0824 -4.03798 11.6339 -24.1487 -5.1041 -0.411322 22.2163 23.9817 13.2071 12.271 -0.465967 -3.2599 -2.94116 27.9645 24.5779 -3.5638
301.697,0,-26.2747 2.97481 -10.3532 -3.68992 19.0943 12.5827 5.29021 3.63275 -16.4885 -1.42193 15.6263 12.4993 3.91122 -18.2355 -1.42961 28.041 -15.9867 23.2907 -13.5449 -1.73678 -25.2811 24.1752 22.1618 -11.2923 19.6282 -18.2514 10.552 0.879343 9.49397 -4.263
249.209,0,-22.053 9.64566 -10.2023 -26.5801 -27.577 28.1688 7.29929 3.85166 -17.9061 -0.811094 14.6807 19.9927 26.1804 27.0783 17.7436 28.4524 15.1146 -14.0424 -9.6016 -6.3213 20.699 -17.8359 8.39072 -9.21632 -27.2988 -18.3272 21.5588 29.8559 -1.68849 -29.2631
279.829,1.759,-10.7417 -11.1447 -13.3023 -2.90672 0.806919 7.21865 -7.73975 23.1152 -17.6835 29.41 -15.7887 -4.62308 6.65868 -1.17069 21.123 -15.8926 20.3096 0.21443 16.0857 11.3836 14.0317 24.8622 -27.3736 -12.4034 15.8283 -5.62545 1.37445 -7.47446 12.027 -21.8412
248.107,0,16.5048 22.4724 -13.5244 24.1816 6.22585 -1.20295 -14.8121 -24.3776 -28.6171 0.426893 -12.8992 0.613987 4.59525 -2.10054 -24.9237 28.9007 -28.3492 7.07281 0.162653 6.82106 4.3323 -26.9136 -17.5382 14.4327 -8.84238 -4.65793 4.55185 8.47391 -4.78182 -12.1448
470.344,0,10.7615 25.3769 -13.874 -4.98936 13.7511 3.79582 -6.34389 -14.5494 6.26557 -7.36625 12.7589 -29.5406 -7.6746 -20.7625 1.32641 -27.0043 -0.219805 23.5137 10.4526 -9.51681 14.7562 17.4961 -26.8461 14.4754 20.9625 -12.0944 -13.6594 2.28589 -12.4076 4.38641
443.206,0,-4.59466 9.49486 -1.48796 -21.518 -5.23377 -12.5873 -27.7651 5.57483 26.9097 -1.3055 -4.30456 8.75941 3.83712 -18.2436 0.707088 -16.083 -10.116 -3.27003 12.4972 -8.47083 18.6709 -16.3194 -15.4407 3.93355 -8.14487 -17.0256 -22.9724 1.14677 -17.5702 20.0225
466.072,0,30.6216 27.5482 20.1591 4.94344 -20.2984 -16.9919 -11.6593 -11.502 0.265354 -18.0714 -1.22194 -12.0048 4.66655 12.8541 -17.5481 1.14017 15.3777 16.7146 -1.7662 10.2134 -10.7593 12.8911 -1.39433 6.26175 -1.61635 -31.4028 15.9067 11.6666 24.8782 3.43025
405.633,0,-13.0614 -10.0403 -7.59211 -10.8198 -16.5864 13.2549 1.48354 11.8754 -13.9548 -7.33556 3.65742 -6.7542 -14.0278 14.6645 9.01986 -10.1059 -20.1385 -12.3683 -0.729912 -26.2477 -11.1731 1.1998 -25.1459 -8.84085 -10.2447 29.662 -1.91743 13.3612 7.73529 -27.6797
455.412,0,9.98276 -10.2297 15.5854 3.8959 -0.653732 -29.8918 23.1918 15.0132 11.2003 0.921719 8.27707 19.9993 -0.645174 18.618 -1.50081 -22.3668 1.67511 -19.2225 26.8111 4.03848 29.2227 -15.8747 -8.3923 -3.64885 -0.897356 -21.4359 18.302 7.34231 -3.44332 -11.0284
432.553,0,28.5026 4.84607 19.8631 -9.61094 -11.6864 3.15894 2.61164 -30.1749 9.71619 -14.2021 8.08887 -0.794165 0.512722 -10.3181 -0.682865 -15.842 10.0029 -10.3754 30.5862 3.03515 -20.2132 11.8265 15.4453 -13.262 7.38844 17.6857 4.8205 -15.2721 -18.5134 -1.80768
434.792,0,-23.6451 -5.67305 19.2446 14.1244 -24.1853 -25.423 5.577 7.62622 -1.15679 -19.7417 -27.1206 -17.8045 3.57917 -10.1679 -0.33671 -5.84602 -18.9812 28.4477 15.0327 2.2874 9.83847 -15.0061 -2.07609 14.6734 -3.55168 14.6343 11.5362 0.039444 1.65124 4.0879
450.784,0,-18.8579 -17.2813 4.43523 3.00285 17.5805 14.5106 17.3576 19.0175 10.4686 14.0442 17.3997 11.034 -14.025 -17.5539 -19.826 -20.1713 -11.1173 -2.40677 -17.8672 13.2277 -26.0893 -21.8878 -4.26422 -5.7051 26.7524 -10.992 -3.30012 7.28209 6.39634 -10.2606
437.031,0,-12.3854 11.6367 8.16578 16.7325 18.4911 0.831398 -5.18308 -17.4777 19.8399 13.3166 16.9492 15.8291 2.90926 -12.5719 -3.08132 24.8352 4.9803 1.88817 -14.0591 -17.2358 -7.31844 -1.58168 3.71621 17.6906 -16.0161 16.6635 12.1729 6.43421 30.5039 17.5606
487.774,0,27.7419 3.45496 -7.66383 2.45796 2.56335 6.16901 -22.1445 -11.6611 -10.0734 2.32915 -0.0175858 0.830036 31.1457 29.1112 6.22197 2.29278 2.57074 27.4146 -12.9813 -11.8149 26.5459 -15.7764 18.3908 17.9123 -16.7009 14.2803 30.3167 20.9624 -28.0074 1.97664
496.425,0,28.6822 -22.5851 28.429 20.12 5.63674 8.1883 4.8928 0.332474 10.4544 -9.49344 -12.9263 12.2933 18.1416 -15.6632 6.84579 -13.1345 -24.5855 -30.5931 -10.5955 -6.69848 -6.05935 -10.8703 -3.98797 29.5715 10.4575 -25.5155 -30.1475 5.7783 -0.963604 -9.81165
445.816,0,-4.43131 4.02201 -2.74801 -11.148 13.4054 -31.6849 27.0923 -31.4147 2.87421 3.29317 10.9557 30.2558 -18.5868 3.18092 -4.45536 -0.489262 1.71756 8.73171 -16.8092 2.55194 3.30149 1.42009 -28.8063 16.7975 -0.680738 19.7777 -13.8228 -27.3135 1.00508 13.6929
495.637,0,-6.96799 17.9955 -7.4864 -5.22147 4.18262 -31.9885 -23.4237 -0.388134 -7.82908 26.3299 20.7383 -4.73354 -16.2011 -1.73131 -8.70664 12.4799 4.003 6.2591 -29.4604 -11.6485 -20.8959 -21.7693 30.1251 17.1254 -6.4264 -21.5875 8.01569 10.9065 20.0351 8.36102
475.995,0,23.6481 0.284279 8.93262 -5.24958 23.7388 -10.1457 -18.4572 13.191 9.43345 -6.95265 14.0602 -20.0485 4.46861 -22.2463 -11.1199 -12.5105 -3.71361 -5.67647 -5.23705 -12.8988 -24.7425 10.4669 12.8619 18.1335 -0.0718441 29.4814 -16.7707 25.4559 2.74997 1.33572
