best_fitness,runtime_ms,vector
469.208,1.7546,-1.23619 -16.4917 9.27644 23.1452 28.5755 1.19028 -2.98863 -19.1363 -8.76568 31.1775 11.1101 8.86332 10.4415 4.68717 30.4125 8.09484 -1.64035 -12.0314 11.9691 -6.89525 15.9931 -3.81889 -4.90284 8.04668 -21.1682 -22.4613 -14.6145 14.9235 0.417843 -28.5384
485.005,0,-1.48121 -20.5629 -2.71761 0.0271835 27.6193 1.79633 -0.162714 -6.9384 2.34626 -12.406 -15.1769 19.5451 -13.9523 12.1286 28.589 -10.705 -7.14457 2.04255 -25.2662 24.7292 13.4959 11.3837 -9.66164 5.43357 -16.9583 27.6285 -17.0504 -23.2918 -30.8981 20.385
437.292,0,-7.04983 -10.7097 5.39113 2.88472 -21.766 -13.0902 19.725 7.61342 -9.68244 -15.1623 -11.5415 -30.3466 -8.05602 -9.46709 -0.980228 7.59588 10.5499 7.01348 -17.834 28.6935 -0.888702 -10.7203 -2.82945 -13.0171 7.89799 12.4037 -11.6584 -17.4933 21.2337 17.3968
452.652,0,-16.8935 -22.5747 -14.7998 -1.00517 1.8238 -17.1332 5.87714 -23.2746 7.92024 -21.1231 -7.98175 -6.46499 11.3729 8.72342 8.76401 -15.3983 -18.3999 4.24358 31.841 6.89682 0.310986 -10.5334 14.4146 9.27181 26.5587 31.7962 -11.0959 6.70986 0.44791 -10.1701
509.898,0,-15.1023 9.03463 10.3976 26.2374 -11.3444 25.8515 -0.569845 5.24178 -17.981 3.60069 -19.2855 0.374367 -27.089 3.68756 26.6892 -9.87242 19.3117 -9.86683 -13.8103 -0.948236 6.1533 -28.4265 -18.7855 -0.9445 -5.76812 -0.0326996 16.8598 7.06058 -27.1423 -10.2836
445.992,0,-24.4151 -19.4273 13.9651 -1.39005 -6.16142 2.99658 -23.1973 -12.4874 -31.3325 -31.3053 4.07589 -3.93382 11.5902 -3.9198 -7.66528 7.03185 7.21959 22.7052 0.670551 13.8416 9.15527 -13.4642 -16.4953 4.28585 1.61179 28.7723 6.56031 -10.9123 -9.19263 -8.61512
458.568,0,-30.0865 -6.4223 -5.4815 11.4138 10.1552 9.21692 6.86878 -12.1062 -11.4811 -22.3018 -15.4827 -0.91708 -24.4914 2.50374 18.8184 10.11 5.36217 26.963 -8.68969 -2.1156 -10.5351 5.47264 -3.74043 31.8419 -9.65714 -25.1561 7.86121 -6.67959 -11.224 -16.1032
482.678,1.1866,14.5271 29.0273 -7.43698 -11.7926 -26.6483 17.6096 -3.35552 -27.079 15.9253 -8.981 -16.7481 -7.49226 -31.5766 1.11016 -26.3942 -22.4831 21.8481 -18.4638 -2.36662 -14.0675 -12.5659 -1.6325 -3.74978 -4.76776 -7.32305 16.5403 12.2456 1.67783 -4.26247 -12.303
435.525,0,-11.3773 17.6991 10.7216 -22.0807 23.382 17.3095 -25.2716 -7.72107 -16.0082 -7.84712 12.7932 -1.69172 -5.32603 -7.67751 6.31062 -4.57407 -0.983004 18.214 -23.0066 -19.672 -10.1051 -18.5938 -12.8244 -3.99079 -22.2104 22.5935 -4.70236 17.8196 -1.09176 -19.0886
442.065,0,-16.3199 -6.39735 -26.9988 -2.47896 -19.3989 1.72105 -9.90533 -4.46629 -13.6833 15.8932 6.51267 10.1401 -25.7246 -20.5269 14.4315 11.5916 11.9753 -1.03583 -23.0256 -3.98802 20.8904 -15.8184 -5.60921 -23.2953 -6.39718 24.494 15.0199 -11.1179 -5.0005 2.04631
363.535,0,-7.38414 21.9821 -10.6769 15.9431 3.52366 10.9233 -17.4491 -5.64574 14.2692 -11.8075 -13.403 -20.2964 -0.424398 4.82871 11.3924 11.9297 1.25211 1.97388 -3.82294 8.16938 14.8367 -18.2848 20.1693 -1.52906 18.7826 19.534 1.20334 1.34405 -8.91646 -13.3283
502.201,0,14.0838 -4.98392 19.7766 -0.278717 -7.98437 2.32169 27.9293 18.0669 0.987179 27.5297 19.8607 -18.0225 2.27793 -4.70345 21.4219 -30.0811 27.3536 7.05674 13.6948 -21.2141 16.9119 -20.0242 -2.17836 -1.48206 23.9436 5.93375 -21.7412 18.0552 0.74057 -12.8391
455.513,0,18.8435 5.69797 16.1494 29.2779 6.99358 -15.2578 1.81695 0.519989 -5.52574 -3.14879 17.4319 -9.60323 -11.5757 -2.40217 1.30489 9.9411 -8.12554 -13.2905 7.19304 24.1466 -23.3316 -16.1007 -15.5166 -17.8283 13.1148 30.7483 -4.43593 -10.8997 16.3485 -0.527153
498.515,1.7505,-4.02138 28.0428 -17.5241 -28.8982 1.49926 9.99175 14.3361 -5.4385 -11.8865 21.0898 15.3475 3.88036 2.63505 0.138691 -29.9867 -25.1419 24.8733 -1.86871 27.3004 5.04538 -6.22502 0.167053 13.5022 20.4927 -1.99866 8.05651 -6.31217 3.18465 31.7502 2.63593
467.688,8.1542,4.87555 12.9939 2.68317 -2.08389 -22.3876 -8.23278 2.16918 2.50856 -6.2365 -11.4371 8.66051 4.51233 29.2576 -25.0383 -14.4937 -7.6065 14.7395 -16.4859 -16.6368 -13.2613 7.4409 13.5621 23.7573 6.77082 -22.2892 -28.5449 21.7641 -20.4676 -5.01363 28.6653
442.775,0,-2.68287 22.3376 -4.81442 -8.73284 -14.0748 3.96056 7.44642 -18.5098 20.4521 14.1902 6.88188 -22.0949 21.9609 1.62153 13.6151 7.92286 -8.93196 -19.9893 5.39985 -1.32733 14.2816 4.09974 -15.551 30.0712 23.4126 17.733 18.5818 5.19902 2.78843 9.13062
545.553,0,-12.3574 -8.87216 23.425 14.9718 -3.57366 16.1868 -8.2415 6.80092 27.4629 1.30589 21.7418 -10.1526 3.49599 25.4895 18.3012 -6.98496 9.61263 -9.24058 -21.4746 25.1562 -17.5819 -0.90896 0.780117 -0.732735 -2.44476 12.1264 -16.4348 21.8248 4.4477 -20.0237
522.323,0,31.3062 -12.8649 2.03256 -25.0805 11.9307 -0.226688 2.97086 19.3505 9.74697 -25.9172 3.12049 22.9812 -9.94757 -27.8024 -0.581884 2.01801 3.32813 10.7169 12.837 0.0981102 -3.11313 -2.36755 16.4461 -5.61747 9.13657 26.4729 -20.5252 18.0294 22.6018 7.37476
566.872,0,-25.8197 -2.12657 -22.2969 8.07999 10.9727 -9.88469 21.4789 15.5004 14.9578 -29.5124 -2.10773 14.8397 -12.0941 16.1172 14.4641 -7.02554 18.3463 -25.2885 1.79478 -0.224031 -2.76521 25.7498 -20.1993 -21.9291 -18.1229 30.8545 -6.62186 -17.7999 -20.4966 1.01097
545.321,0,17.4583 -2.7229 -10.1018 16.8173 0.991375 -19.1932 -30.0373 0.372513 5.82353 -27.4211 5.84089 -5.24728 -6.93139 6.83993 -30.3772 8.67481 27.6122 9.74408 0.31168 1.80146 18.53 29.3412 -29.5997 -22.4626 10.4453 -29.2827 -25.6239 1.76757 -3.58161 2.88652
523.451,0,15.0535 25.4229 -8.36504 -10.4663 -1.74278 -1.59894 12.902 26.2247 -2.18368 4.05093 14.5259 2.06225 -15.3298 -29.0937 -0.102947 -0.979467 17.9274 23.9661 -12.2586 -3.67391 4.6115 -22.4376 -2.18139 -14.0157 -2.91763 21.4007 12.0354 -7.00036 3.69587 -15.8281
553.371,0.582,11.5743 -10.3728 17.6167 -9.13581 -0.657965 -3.39022 4.65084 -2.30973 22.8759 -9.59401 -28.8096 0.670292 -0.354118 -18.8637 -18.6114 -17.0255 -27.4753 -21.6547 0.807259 -26.3462 10.4139 25.5616 -25.6571 -14.4728 6.98589 19.4081 -29.5075 2.90523 1.71344 25.7432
542.08,0,14.7755 20.901 -12.4147 6.14538 20.5261 -4.44974 11.6671 5.95058 5.09693 21.9713 18.3805 28.5152 -10.3648 -8.57745 10.9666 14.9777 9.34096 12.9075 0.847401 -0.320152 -0.632826 -17.9137 17.2242 -19.7085 2.57409 17.3433 -2.80797 12.3313 1.42097 25.8583
554.803,0,-30.1003 -12.6094 1.23679 3.83235 21.45 27.766 11.9411 29.2411 9.32354 -13.6018 21.842 -9.97128 26.0024 -0.603359 1.37678 25.5347 18.1662 16.124 -13.9803 10.2344 29.6014 31.9571 5.5986 13.022 -4.38465 -1.692 -4.4166 -18.1428 -17.114 14.5582
543.634,0,16.6855 -12.6111 25.3332 -2.43393 12.8951 13.6775 28.2001 -12.9031 3.32701 -6.69772 -2.56626 3.091 -2.66626 -17.3543 -16.6224 22.6731 -7.05372 -15.9608 28.3236 26.0599 -18.9498 -13.7641 30.3958 -1.00848 8.00573 -2.32192 2.57677 -16.122 18.7975 8.68871
563.653,0,25.5339 -28.7846 8.68093 -15.0085 12.6811 3.00309 13.8203 -6.67181 -22.2513 -11.3725 -0.603811 -7.42936 22.6534 26.6969 -4.76577 -10.2212 -8.28429 -15.81 -27.2899 2.30622 -15.8708 27.7772 11.0455 -6.91319 26.464 13.1489 23.9014 -6.63748 3.02868 -0.180773
537.026,7.4656,5.91442 -3.67177 2.8859 15.9938 -11.4347 7.20623 10.3186 -7.8003 -16.8274 10.0293 25.5404 -21.2238 -28.7854 27.4149 -3.2276 7.35028 22.9715 0.219475 10.7948 -1.3569 -2.00724 7.23399 9.43492 -8.64117 17.3541 17.6719 -23.3799 2.43269 5.41513 18.1012
533.823,1.102,20.1023 -0.765125 27.8565 4.48037 -4.29512 -6.20171 -6.53845 11.8794 -29.9046 -7.79692 0.251122 -3.64311 3.5775 -14.9196 -22.2069 2.86264 -18.0563 14.3585 -15.114 -7.44942 1.44638 -10.275 5.80396 9.9817 -14.8648 16.0575 -25.1334 12.7424 -16.2235 9.73026
535.027,0,-14.7985 30.8529 -2.66255 -1.61777 -6.34551 -2.77186 -6.29179 31.3252 -11.9369 -26.4894 -0.0426693 3.22993 16.7861 30.1518 -14.91 -23.9417 7.41333 22.9499 -31.2381 -31.1276 4.33016 -4.15067 -6.26702 7.74526 -2.91949 7.64478 -23.7943 27.368 -22.0519 -0.776842
543.591,0,9.76295 4.18055 -20.1855 2.23869 12.7174 3.97776 3.04207 5.0367 -14.0966 -23.2608 -10.9014 -30.7735 -9.1252 6.92559 -3.09974 -14.5487 1.77896 30.468 16.4805 23.9886 21.6684 -29.7265 8.11842 9.35949 -13.7925 -0.156124 -1.47067 28.4159 -13.361 22.5918
545.445,0,-7.87509 -22.8082 -19.7629 0.00222778 -0.67511 -15.9718 3.13722 -6.74621 -15.0471 -22.3176 -8.21894 9.5689 -0.359739 14.2401 17.6017 26.1204 31.2786 20.9361 -13.866 -6.72422 -18.0519 -5.89822 22.9405 17.917 -13.532 -4.22446 22.2562 0.928722 5.16019 8.4804
559.378,0,-14.1797 -29.6653 26.386 -25.1485 6.90763 -26.2548 -9.81832 -28.2626 -25.2638 9.42076 10.1639 -12.8882 -22.6891 16.8512 15.0815 -30.689 26.146 21.7828 7.44415 2.33769 4.01076 -8.13103 -26.4125 7.98531 25.5842 -4.29133 1.94305 -3.41319 -5.31763 14.5771
545.534,0,-22.9169 -28.5908 -5.07361 -12.7118 -6.45121 23.5205 -1.45015 -11.137 -10.0472 26.8042 -21.2339 -31.9535 28.5519 16.4166 -12.1269 -1.69247 -9.71678 26.1631 -0.00240707 1.79093 0.468388 2.31116 18.4817 19.8022 -19.3225 -1.62636 5.38255 22.844 -14.6421 -26.4555
544.788,1.7559,7.13015 19.9493 -26.2097 16.9433 -1.34957 -22.3124 -15.3629 2.11612 3.83604 -2.20939 15.4054 -17.847 -4.3853 30.3218 18.5466 14.2852 -2.78502 -27.6872 1.63148 14.9726 -22.4784 18.387 -24.1362 -1.03977 2.917 17.8727 -1.81764 2.44852 -6.14364 23.069
548.699,0,6.46804 -15.0322 8.00126 -2.86966 -3.49565 -18.9064 11.4141 3.46474 -5.52081 1.4525 -10.67 -1.78104 7.49006 -30.5968 -30.7633 -0.874399 -30.3802 18.2163 -17.2033 -23.3161 -1.81015 -31.764 1.06161 -11.0592 22.1116 -9.15019 -23.0596 23.5105 5.78963 3.33386
534.313,0.6302,6.10987 18.4547 -9.56415 -19.1186 -4.63529 -5.42092 15.7168 -14.0984 3.85037 8.13332 24.4767 4.67375 0.431976 -7.31155 27.4023 12.2102 23.3936 9.10083 8.3685 7.86 -17.9673 -14.6003 6.15535 18.5835 27.5772 8.60656 1.31589 -0.992535 -0.916872 31.8889
552.586,0,7.90188 -24.8308 1.07317 -24.893 19.0605 25.2552 29.2629 28.6598 -17.0874 -19.8736 3.4379 8.23101 3.90401 1.01547 3.09299 -1.51625 25.1129 -27.5878 5.16618 21.85 30.8821 -11.5547 23.5932 -2.30154 3.68642 -25.7401 -16.0907 28.6382 27.8566 -27.8672
546.727,0,22.8411 25.3153 -25.6047 2.30518 2.18208 -10.4543 19.1779 -14.8273 31.0953 -7.20978 -18.5342 12.2435 -3.86859 20.5031 -19.0586 12.0848 -14.8261 -31.885 -7.30883 -0.013588 18.8049 27.9535 -24.654 8.01053 -25.7397 -3.38256 -0.716862 6.09366 -4.59835 2.26878
555.974,3.5883,16.9405 -1.48979 -4.81393 -0.855146 -16.865 -25.5586 12.0608 -17.4893 -19.5554 2.92618 21.8059 -15.8861 -6.68845 13.8064 -16.1005 -7.75901 6.5835 17.3155 6.99677 15.4811 -16.8898 11.0505 -20.966 18.1621 -1.20241 8.90791 3.00776 19.816 19.2303 -12.9409
522.393,0,4.58691 -20.3308 -27.2332 -16.8718 10.4099 5.69893 -2.27497 -16.5559 -2.50717 8.17842 -1.22462 -14.7697 -15.8178 18.1392 2.86031 16.9488 -31.5601 -7.75801 7.16381 15.811 -6.17199 -2.58666 5.20251 -16.9875 -29.2827 -22.7285 -19.6496 -0.178583 0.206108 0.40966
543.477,0,14.4205 -29.6202 0.702057 -4.65146 -27.8056 2.63383 7.23424 16.4903 26.645 19.6705 -20.4552 12.2908 -28.0829 9.59686 -4.45258 -5.09988 11.2574 11.7294 -17.0452 -4.99979 1.4309 -1.2143 -17.0739 20.1867 8.20104 5.85404 9.40956 12.781 4.86396 28.8917
535.346,0,31.828 -2.33186 16.0125 -20.7129 -25.357 4.89634 2.92507 12.1173 -13.9692 -12.7646 0.119839 -2.52463 15.1891 -11.3058 29.1825 8.41877 -24.2121 26.8784 -29.5395 7.29513 18.4558 6.08025 1.44134 1.04445 -0.496712 17.2589 -20.8736 -28.8256 -5.03935 -29.8342
567.783,2.3365,-10.6558 26.6379 2.26959 11.4805 13.6367 -1.46536 -4.57867 29.6137 5.24204 28.8128 0.597946 -6.2184 19.0985 13.7127 2.77835 7.81821 -23.5241 14.1875 -0.131124 18.7621 -8.44099 19.8198 14.8793 1.05914 4.64343 -25.817 8.65874 -23.8751 12.6744 28.069
533.288,0,-0.538221 -10.4643 13.1652 -29.7546 -30.3596 14.2665 -11.6518 7.45527 11.3244 -17.5914 12.9709 2.98463 5.15847 -1.15319 8.59395 -29.2814 4.90342 -1.17529 -5.49324 -3.25906 20.0521 5.7724 -3.83109 -4.32393 10.7866 -22.5909 -12.7276 -18.6625 25.2406 18.2705
560.034,0,9.30947 -7.94885 22.8748 -13.7641 0.760269 21.1507 -23.8035 7.98254 -13.8607 -28.4305 -22.8132 -29.8311 -3.56675 -1.53756 -0.00741005 29.7408 -27.8577 -27.4366 -26.9425 29.9988 -9.89071 15.0451 19.9401 -24.1679 19.6014 6.65309 0.910236 -17.9597 -10.8655 29.6709
522.831,0,-14.1039 2.26902 9.97223 -1.89109 28.5392 8.68489 -12.1248 -6.72643 -4.83878 3.03672 1.81775 17.3001 -6.14096 26.7971 0.874733 1.33001 21.351 13.4234 -25.0334 -17.0122 -10.8412 -0.708118 4.29444 -16.1137 -0.922394 -31.4711 -21.1107 19.9248 7.81846 3.29609
-2522.33,0,1.12003 3.99481 -358.917 -104.615 -308.109 -58.5054 -88.1134 18.6002 -213.825 -138.874 -262.834 149.114 435.78 143.928 -398.037 130.238 286.669 254.602 8.79187 -233.195 38.4206 -422.064 -107.076 -431.226 136.021 -133.366 191.302 57.8765 -139.043 -47.9815
-2967.9,3.5525,-11.522 -436.902 -239.078 -15.4966 364.357 -291.947 130.96 -351.934 195.699 325.658 62.5431 -182.946 452.322 -196.011 279.712 71.8143 177.854 -207.453 272.719 12.2998 10.3166 50.7059 -324.614 216.892 452.86 424.165 431.385 376.098 394.333 -359.386
-3277.08,0,-360.285 288.932 -142.82 95.2166 153.406 -236.915 159.073 186.079 292.948 41.1284 -397.621 363.831 248.774 401.094 421.158 199.178 165.603 131.214 -93.1389 -324.493 -189.492 -357.113 -74.2799 59.1066 -421.334 308.79 432.916 146.199 275.645 -202.003
-3842.37,0,-17.6584 -213.95 320.348 267.954 425.513 -141.715 103.709 -126.163 246.356 416.818 447.92 -130.845 -77.7631 414.283 169.084 484.211 207.381 283.708 235.273 258.783 432.278 278.639 -218.087 -140.201 -242.146 -195.703 42.3424 347.767 361.359 233.196
-3198.85,0,339.576 -469.167 228.497 -446.581 -189.879 -26.2779 328.953 -494.19 -139.185 326.125 -265.474 139.564 -92.8331 444.112 330.746 -14.9484 186.366 28.8411 347.999 432.453 391.905 165.248 -373.759 175.144 -285.294 -432.211 83.5153 -393.262 176.326 -389.078
-4093.9,0,58.4146 375.493 -350.064 409.58 253.162 284.739 298.246 219.588 -238.615 -79.7414 380.343 173.669 33.5757 -289.119 -455.441 -184.715 -328.632 -394.152 -261.775 -36.188 452.462 350.43 -130.99 -314.328 -120.507 132.894 -276.235 262.811 218.014 -434.193
-2822.9,0,-390.963 -251.172 393.556 282.836 417.06 -428.821 -134.845 71.1139 -391.799 -165.256 -62.4051 193.654 311.023 -115.475 438.986 459.065 495.483 -316.136 491.51 145.438 374.053 -230.444 -188.311 330.629 -178.396 407.427 -373.078 -254.805 108.833 -92.1375
-4550.24,0,-177.78 -394.247 -418.894 384.004 128.807 150.91 -379.742 -118.466 255.507 115.595 -347.503 56.4537 -212.502 394.325 456.071 -0.237244 410.485 431.641 48.2964 100.763 336.124 116.473 -258.297 51.6575 -493.254 353.623 313.357 478.315 489.621 61.9622
-3525.84,0,-376.952 -139.896 -477.357 -145.253 -92.0805 417.982 -66.9612 -173.428 233.149 334.917 229.188 -142.838 251.024 -228.636 317.233 -40.6449 465.852 454.722 -191.109 438.222 -301.462 -172.182 51.0887 273.329 261.509 3.29565 209.077 122.254 315.78 -478.227
-3580.66,0,-449.846 -469.065 328.027 -492.18 76.3928 -415.753 -8.86356 162.917 -365.991 406.94 -168.398 98.3762 -424.38 -318.069 195.83 215.625 465.316 -438.344 -457.517 417.742 172.66 213.736 219.925 -287.917 -48.2678 -13.102 -342.411 215.206 473.539 75.3337
-2907.9,0,-198.85 334.771 362.997 67.6631 162.13 -36.184 -24.8333 86.057 79.5259 -45.9811 -212.627 -114.711 428.685 -429.728 -358.912 -446.964 -189.478 333.067 -446.702 -2.27878 164.556 496.292 397.266 -32.0912 170.929 -68.2761 -159.593 -186.757 -249.454 -300.324
-3914.45,0,-73.801 -178.512 156.612 264.534 -134.968 -490.107 -451.762 -416.02 385.846 81.3656 329.501 79.1569 331.465 39.0995 -163.003 408.973 8.66895 169.144 -491.473 336.116 242.774 269.087 -108.116 342.721 110.791 289.343 452.04 467.499 -346.626 -356.115
-2692.81,3.3278,-462.169 107.337 -139.766 -116.668 49.4645 476.814 379.025 416.718 483.473 -337.744 -156.399 4.50021 -318.476 -58.8806 -255.825 -453.605 26.5718 -292.318 -376.369 -132.756 -295.66 -187.014 453.456 -359.021 -466.286 -487.272 -312.322 46.7961 -70.2791 160.59
-3695.59,1.7572,126.123 360.661 493.268 26.488 -154.875 160.922 75.1418 -99.0721 -8.25348 453.611 -385.006 -411.583 -138.464 30.5246 -358.42 -427.398 -143.99 -257.691 394.728 489.952 119.216 -57.5778 26.7974 -307.014 193.336 306.122 -206.548 -197.111 -58.6593 -292.929
-2802.5,0,417.86 165.68 320.048 -372.024 76.0282 -203.973 56.1216 -67.2207 374.332 210.048 378.506 420.714 5.61905 167.431 320.006 -150.098 6.39938 -412.104 445.487 342.622 112.268 -99.0953 49.3058 234.14 109.037 88.272 318.861 154.642 -66.6579 -78.0431
-4321.1,0,371.703 469.319 474.272 227.453 -15.5587 -424.805 409.026 -130.455 -92.5287 92.789 192.463 -203.13 -278.053 -33.8932 -404.019 -125.056 -447.771 -396.325 -339.483 164.147 191.873 277.471 189.048 303.896 319.615 264.129 -44.496 -380.208 -101.361 371.292
-4793,0,29.8956 277.354 418.124 433.731 309.459 444.606 2.70236 -271.146 -7.01553 308.512 221.953 -424.091 -284.414 335.771 483.693 18.9379 -233.636 487.077 94.2098 -374.211 -303.431 -104.104 -267.393 -492.614 -272.026 -315.046 -245.186 -427.148 -150.324 459.09
-4398.81,0,416.495 -338.794 -146.534 447.498 445.483 8.6217 -6.0444 359.86 -137.357 -194.784 287.045 308.899 386.765 406.106 -433.282 -134.623 408.864 -334.801 -100.133 490.892 -462.191 380.03 -95.2353 321.907 235.029 25.5452 -243.206 334.968 -365.909 -127.906
-4049.26,5.2796,-199.631 -231.423 -299.073 464.142 -59.6968 391.796 -82.7782 498.593 7.46567 -251.635 -237.549 282.3 311.364 -129.323 406.988 23.2443 337.169 240.945 -163.754 -367.522 -138.645 -34.7392 -326.289 -381.063 90.0203 -196.523 -64.458 -438.052 -339.576 -90.0339
-3151,0,490.112 401.759 -326.128 230.106 -302.944 -23.7099 171.363 -414.489 243.497 -223.271 212.659 -350.721 300.227 -471.348 -186.131 104.041 103.363 401.408 347.202 91.7538 -343.772 36.6238 -292.975 -455.412 435.716 193.78 -466.064 -432.504 -325.698 -236.782
-3410.69,5.1248,-345.404 102.868 116.138 355.323 -489.205 -182.207 -478.736 338.057 489.408 -100.745 190.576 339.746 342.725 -178.977 -71.8196 429.846 300.044 -366.482 -129.335 -495.149 -467.026 425.652 379.605 355.131 390.496 339.825 496.449 245.799 375.945 -68.135
-3732.21,0,250.582 385.915 172.532 84.1255 2.53003 -72.102 319.263 -255.013 -136.562 480.175 -177.8 415.1 385.541 152.092 469.59 14.0939 -383.132 -465.899 366.407 -263.248 274.111 -477.111 396.993 -313.342 -423.115 -141.027 53.6345 -64.5869 44.6975 -341.337
-2817.54,0,434.967 40.6432 -445.894 256.311 -463.89 -232.238 -119.581 -219.183 222.848 455.154 38.6138 -344.892 -493.921 69.4478 149.984 -141.253 378.733 -334.652 170.864 -281.012 -232.593 286.675 242.501 373.988 43.3417 -80.8466 442.094 -487.151 345.149 457.812
-3181.76,0,164.933 312.848 -12.1696 -395.854 -242.326 -9.27325 396.208 -395.181 339.763 407.987 -330.65 -440.411 -396.909 267.333 415.173 -267.866 -182.962 65.9639 156.225 -159.29 254.808 279.658 -434.155 71.1772 -437.183 433.826 -34.5269 441.982 -370.544 -363.496
-2841.25,0,106.865 253.642 76.0914 312.111 -2.97235 -295.747 -327.202 297.079 -379.957 -416.446 -371.342 275.364 -458.405 250.391 -305.024 484.576 -9.69617 360.187 -81.8412 124.347 366.521 249.878 211.484 230.903 142.268 118.335 -224.151 -138.325 81.7652 -133.96
-3294.71,0.7384,395.592 -285.362 22.7877 66.6506 259.758 -276.804 -344.27 -423.647 146.867 267.388 -152.658 -192.136 189.388 307.064 -155.567 194.388 -48.5463 316.029 -387.534 -115.964 -297.762 325.752 -136.868 417.423 179.447 324.023 262.299 -56.4922 443.581 -272.746
-2289.64,0,373.673 99.5734 -185.388 480.777 -285.66 36.6028 -461.438 113.881 -101.138 -457.091 117.566 -439.573 -223.916 -433.042 -288.418 -141.876 -230.888 455.195 -360.251 -296.56 230.815 243.409 -435.044 -334.057 277.259 -387.834 -403.557 119.777 -402.107 479.665
-3636.83,0,122.532 -156.982 -49.111 409.264 96.1291 -240.244 -450.918 -280.031 -208.48 -290.462 -178.809 -94.8699 452.254 -95.8929 401.76 397.728 -390.688 151.567 -36.7414 192.631 -6.77353 347.127 176.847 445.56 383.403 -44.008 78.4526 360.04 -480.851 392.408
-3873.82,0,-267.214 -378.77 -449.352 -17.1796 132.988 73.7582 -279.954 465.097 499.493 467.952 -309.739 -76.5852 129.059 -232.692 -199.023 -435.744 58.7369 125.299 -208.479 -493.557 -393.771 -402.665 401.003 -366.706 -486.139 -489.911 194.937 291.98 -148.407 437.564
-2652.74,0,81.7405 135.335 139.743 -30.3861 483.327 -277.4 120.341 176.111 373.374 -356.735 488.789 -261.545 -468.675 185.704 -85.2858 110.669 -272.218 -293.632 -210.567 -114.129 -163.455 402.651 428.97 -232.631 472.836 354.611 13.4275 -165.162 -28.964 -75.7695
